State;Grade;Subject;National Average;Question;State Average;Subject Code
Himachal Pradesh;Grade 8;Mathematics;34.17930695;Interprets the division and multiplication of fractions;31.13915158;M702
Himachal Pradesh;Grade 8;Mathematics;22.99285869;Solves problems related to daily life situations involving rational numbers;17.74475433;M705
Himachal Pradesh;Grade 8;Mathematics;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;21.75871842;M706
Himachal Pradesh;Grade 8;Mathematics;37.85720974;Adds/subtracts algebraic expressions;33.85266139;M707
Himachal Pradesh;Grade 8;Mathematics;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;24.4440948;M710
Himachal Pradesh;Grade 8;Mathematics;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;31.87343638;M717
Himachal Pradesh;Grade 8;Mathematics;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;42.44038907;M719
Himachal Pradesh;Grade 8;Mathematics;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;40.31521763;M721
Himachal Pradesh;Grade 8;Mathematics;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;31.2394422;M801
Himachal Pradesh;Grade 8;Mathematics;39.69694416;Finds rational numbers between two given rational numbers;35.29508712;M802
Himachal Pradesh;Grade 8;Mathematics;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;40.35264056;M803
Himachal Pradesh;Grade 8;Mathematics;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;27.37718979;M804
Himachal Pradesh;Grade 8;Mathematics;42.22910329;uses various algebric identities in solving problem of daily life.;38.67125533;M808
Himachal Pradesh;Grade 8;Mathematics;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;39.1323845;M812
Himachal Pradesh;Grade 8;Mathematics;30.49771775;Find surface area and volume of cuboidal and cylindrical object;29.47606487;M818
Himachal Pradesh;Grade 8;Mathematics;29.72837381;Draws and interprets bar charts and pie charts;31.34596036;M819
Himachal Pradesh;Grade 8;Science;38.6624294;Classifies materials and organisms based on properties/characteristics;37.95344646;SCI703
Himachal Pradesh;Grade 8;Science;37.07110679;Conducts simple investigation to seek answers to queries;38.49421393;SCI704
Himachal Pradesh;Grade 8;Science;44.69084783;Relates processes and phenomenon with causes;45.43080795;SCI705
Himachal Pradesh;Grade 8;Science;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";42.65745969;SCI708
Himachal Pradesh;Grade 8;Science;35.44045265;Plots and interprets graphs;38.88852916;SCI710
Himachal Pradesh;Grade 8;Science;26.33601219;Constructs models using materials from surroundings and explains their working;27.04035745;SCI711
Himachal Pradesh;Grade 8;Science;46.11448868;Differentiates materials, organism and processes;49.46861726;SCI801
Himachal Pradesh;Grade 8;Science;33.95429397;Relates processes and phenomenon with causes;32.43365362;SCI804
Himachal Pradesh;Grade 8;Science;35.64002396;Explains processes and phenomenon;39.65985111;SCI805
Himachal Pradesh;Grade 8;Science;33.72744696;Measures angles of incidence and reflection, etc.;33.51306416;SCI807
Himachal Pradesh;Grade 8;Science;44.6740778;Applies learning of scientific concepts in day-to-day life;45.45537413;SCI811
Himachal Pradesh;Grade 8;Science;43.70258064;Makes efforts to protect environment;46.84932962;SCI813
Himachal Pradesh;Grade 8;Social Studies;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;39.72930212;SST605
Himachal Pradesh;Grade 8;Social Studies;26.31341968;Locates important historical sites, places on an outline map of India.;24.7716987;SST610
Himachal Pradesh;Grade 8;Social Studies;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;34.95556005;SST625
Himachal Pradesh;Grade 8;Social Studies;46.21675658;Explains preventive actions to be undertaken in the event of disasters;61.2949792;SST703
Himachal Pradesh;Grade 8;Social Studies;43.90557534;Describes formation of landforms due to various factors;39.93148465;SST704
Himachal Pradesh;Grade 8;Social Studies;39.38328158;Explains the significance of equality in democracy;37.84293952;SST722
Himachal Pradesh;Grade 8;Social Studies;41.68680835;Describes the process of election to the legislative assembly;35.15839249;SST726
Himachal Pradesh;Grade 8;Social Studies;56.08979533;Explains the functioning of media with appropriate examples from newspapers;59.90051681;SST731
Himachal Pradesh;Grade 8;Social Studies;38.287391;Differentiates between different kinds of markets;34.92091883;SST733
Himachal Pradesh;Grade 8;Social Studies;40.68413325;Traces how goods travel through various market places;38.088154;SST734
Himachal Pradesh;Grade 8;Social Studies;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;36.51027256;SST802
Himachal Pradesh;Grade 8;Social Studies;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;26.49357779;SST805
Himachal Pradesh;Grade 8;Social Studies;37.39117524;Justifies judicious use of natural resources;40.10935324;SST807
Himachal Pradesh;Grade 8;Social Studies;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;36.18616552;SST809
Himachal Pradesh;Grade 8;Social Studies;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;23.1211861;SST810
Himachal Pradesh;Grade 8;Social Studies;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;32.08735517;SST815
Himachal Pradesh;Grade 8;Social Studies;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;27.7038832;SST816
Himachal Pradesh;Grade 8;Social Studies;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;39.90306163;SST818
Himachal Pradesh;Grade 8;Social Studies;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;31.99341747;SST823
Himachal Pradesh;Grade 8;Social Studies;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);32.15814204;SST827
Himachal Pradesh;Grade 8;Social Studies;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;31.64644124;SST831
Himachal Pradesh;Grade 8;Social Studies;60.53447082;Draws bar diagram to show population of different countries/India/states;64.33222065;SST833
Himachal Pradesh;Grade 10;English;43.18472;Reads, comprehends and responds to complex texts independently.;47.99556;E1007
Himachal Pradesh;Grade 10;Modern Indian Language;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;43.303062;MIL1011
Himachal Pradesh;Grade 10;Mathematics;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;39.080757;M1001
Himachal Pradesh;Grade 10;Mathematics;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;28.632751;M1002
Himachal Pradesh;Grade 10;Mathematics;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;25.8275;M1003
Himachal Pradesh;Grade 10;Mathematics;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;32.370018;M1004
Himachal Pradesh;Grade 10;Mathematics;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;34.215996;M1005
Himachal Pradesh;Grade 10;Mathematics;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;30.183002;M1006
Himachal Pradesh;Grade 10;Mathematics;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";26.16469;M1007
Himachal Pradesh;Grade 10;Mathematics;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;29.164358;M1008
Himachal Pradesh;Grade 10;Mathematics;36.4026;Derives proofs of theorems related to the tangents of circles.;30.360216;M1009
Himachal Pradesh;Grade 10;Mathematics;20.765802;Examines the steps of geometrical constructions and reason out each step;19.228767;M1010
Himachal Pradesh;Grade 10;Mathematics;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;34.01034;M1011
Himachal Pradesh;Grade 10;Mathematics;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;24.366577;M1012
Himachal Pradesh;Grade 10;Science;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;37.066856;SCI1001
Himachal Pradesh;Grade 10;Science;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;35.346607;SCI1002
Himachal Pradesh;Grade 10;Science;40.16393;Relates processes and phenomena with causes and effects;41.11894;SCI1003
Himachal Pradesh;Grade 10;Science;35.628475;Explains processes and phenomena.;34.101986;SCI1004
Himachal Pradesh;Grade 10;Science;29.918556;Analyses and interprets data, graphs, and figures;29.823833;SCI1005
Himachal Pradesh;Grade 10;Science;28.238886;Calculates using the data given;28.38576;SCI1006
Himachal Pradesh;Grade 10;Science;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;35.61995;SCI1007
Himachal Pradesh;Grade 10;Science;32.583794;Applies learning to hypothetical situations;32.063282;SCI1008
Himachal Pradesh;Grade 10;Science;36.140385;Applies scientific concepts in daily life and solving problems;37.040558;SCI1009
Himachal Pradesh;Grade 10;Science;28.161814;Derives formulae, equations, and laws;27.29189;SCI1010
Himachal Pradesh;Grade 10;Social Studies;33.983433;Recognises and retrieves facts, figures, and narrate processes.;34.564598;SST1001
Himachal Pradesh;Grade 10;Social Studies;36.572113;Classifies and compares events, facts, data, and figures.;37.772594;SST1002
